gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
TXNL4A	TXNL4A	False	False	False	47.839458278118	0.25	True	False	0.22441427742879394	-2.8761667783765614	-0.69239944
RBFA	RBFA	False	False	False	13.61861625232	0.25	True	True	0.06262393201672858	-3.0531117516306163	0.93736523
ADNP2	ADNP2	False	False	False	18.2830143158149	0.25	True	True	0.08033390112061496	-3.1024540272744643	0.8942484
PARD6G	PARD6G	False	False	False	0.983336335936158	0.25	True	False	0.0011047157281034983	-3.586837576861166	0.47097892
LINC01002	LINC01002	False	False	False	1.1591633681533	0.25	True	False	0.005332444452131064	-5.589523671936253	-1.2790309
AC016588.2	AC016588.2	False	False	False	0.437671825240551	0.25	True	False	0.002575402281375567	-5.900076309945362	-1.5504014
MIER2	MIER2	False	False	False	1.92499989627064	0.25	True	False	0.009042763532047634	-5.020560539185542	-0.7818531
MADCAM1	MADCAM1	False	False	False	0.431085286063379	0.25	True	False	0.003521255868331274	-6.412820149959619	-1.9984531
TPGS1	TPGS1	False	False	False	17.3369319448283	0.25	True	False	0.11374237605794518	-3.5800237171106906	-0.86695296
CDC34	CDC34	False	False	False	11.6785324043494	0.25	True	True	0.0810345776862594	-2.992492401890346	0.99033636
GZMM	GZMM	False	False	False	31.3698220737766	0.25	True	True	0.19479475342917027	-0.5135327390878549	2.8090367
AC009005.1	AC009005.1	False	False	False	1.89562017029059	0.25	True	False	0.008165263702228765	-3.407552324287741	0.627644
BSG	BSG	False	False	False	58.7936336110229	0.25	True	True	0.3810656135606721	-1.3707367355221278	0.7205592
POLRMT	POLRMT	False	False	False	4.01810563302509	0.25	True	False	0.02451164156681843	-5.115142455133115	-0.8645017
FGF22	FGF22	False	False	False	0.314929170795315	0.25	True	False	0.0018787832699739373	-5.839803696762694	-1.4977334
RNF126	RNF126	False	False	False	21.4508880683539	0.25	True	False	0.12931938070726473	-4.164686354489961	-1.5678236
FSTL3	FSTL3	False	False	False	2.29159707802703	0.25	True	False	0.014629384330904065	-3.7135467430489837	0.3602565
PRSS57	PRSS57	False	False	False	26.6980473406085	0.25	True	True	0.07707457487383966	-0.3649575998116548	3.2863586
PALM	PALM	False	False	False	0.618732422914634	0.25	True	False	0.004662671887716701	-4.699851217868218	-0.50160724
PTBP1	PTBP1	False	False	False	43.3617934026553	0.25	True	False	0.20967294607084808	-2.4830777550749086	-0.22331856
PLPPR3	PLPPR3	False	False	False	4.59501606452877	0.25	True	True	0.021119566213055038	-1.900989407602458	1.9441258
AZU1	AZU1	False	False	False	34.2330097495979	0.25	True	True	0.30914709141643093	0.0773465502856543	2.5674174
PRTN3	PRTN3	False	False	False	7.92486381494687	0.25	True	True	0.018337345471305947	-2.049583505183529	1.8142797
ELANE	ELANE	False	False	False	14.4437179659502	0.25	True	True	0.03355821443592369	-1.1449558743378383	2.6047716
CFD	CFD	False	False	False	69.1852787074458	0.25	True	True	0.529377008516287	-0.2555767097010411	1.3304888
MED16	MED16	False	False	False	8.85860206352402	0.25	True	False	0.054197301594577404	-4.618895396587645	-0.4308655
R3HDM4	R3HDM4	False	False	False	20.6283892320972	0.25	True	False	0.1232438896236061	-3.8301033957586923	-1.1667387
ARID3A	ARID3A	False	False	False	11.9039033828802	0.25	True	True	0.051824785653605515	-3.4431254436565504	0.5965591
WDR18	WDR18	False	False	False	10.0335251282928	0.25	True	True	0.058001040589036705	-3.3421455327068856	0.6847985
TMEM259	TMEM259	False	False	False	30.2745651765699	0.25	True	False	0.1901769866230379	-3.48502349382628	-0.7530704
CNN2	CNN2	False	False	False	31.279364842702	0.25	True	True	0.14078447335128244	-1.9253962054308145	1.11655
ABCA7	ABCA7	False	False	False	8.65247635481127	0.25	True	False	0.04463475825247091	-4.042064621055009	0.073187284
ARHGAP45	ARHGAP45	False	False	False	28.4450009474634	0.25	True	False	0.20210867331603172	-3.5673859489184245	-1.5172448
POLR2E	POLR2E	False	False	False	26.4873180139606	0.25	True	False	0.18558247053546548	-2.602567384905723	0.30478355
GPX4	GPX4	False	False	False	101.230270665086	0.25	True	False	0.5599842431959413	-1.517769215386046	-0.040354606
SBNO2	SBNO2	False	False	False	6.1215751311361	0.25	True	False	0.04285264285251426	-4.2420584778176575	-0.1015736
STK11	STK11	False	False	False	12.5836798149554	0.25	True	True	0.08733128027504014	-2.7351938263695783	1.2151719
ATP5F1D	ATP5F1D	False	False	False	105.441373796247	0.25	True	False	0.5459002457849496	-2.59661887197958	-1.2120727
MIDN	MIDN	False	False	False	59.0370709830163	0.25	True	False	0.33378345107855667	-1.567242701659385	0.46993914
CIRBP	CIRBP	False	False	False	143.594844041634	0.25	True	False	0.6320755406638933	-2.7602769688771183	-1.4559643
FAM174C	FAM174C	False	False	False	28.3631451936587	0.25	True	False	0.1911729637033025	-3.1229188732365354	-0.3189935
PWWP3A	PWWP3A	False	False	False	7.83050061669797	0.25	True	False	0.04726306129904151	-4.209002100539954	-0.07268791
NDUFS7	NDUFS7	False	False	False	44.2878755393021	0.25	True	False	0.3557016351271696	-2.139276116444354	-0.2596216
GAMT	GAMT	False	False	False	9.05689473662243	0.25	True	True	0.027210257827190085	-3.1624703774525518	0.84180427
DAZAP1	DAZAP1	False	False	False	36.2212915464829	0.25	True	False	0.15074940646021062	-3.104809973482182	-0.29728526
RPS15	RPS15	False	False	False	363.755800741928	0.25	True	False	1.4506794861069134	-2.5399357545358745	-0.9549689
AC027307.3	AC027307.3	False	False	False	1.36934797734502	0.25	True	False	0.006110307790595137	-5.824300745912045	-1.4841864
AC027307.2	AC027307.2	False	False	False	0.488812234892588	0.25	True	False	0.006720206497491519	-6.892198212299736	-2.4173486
C19orf25	C19orf25	False	False	False	14.2179756959772	0.25	True	False	0.08940915933479318	-4.044673898378922	0.07090722
PCSK4	PCSK4	False	False	False	0.401682522365996	0.25	True	False	0.003740938805901229	-5.922954746324432	-1.5703933
REEP6	REEP6	False	False	False	0.77239737273724	0.25	True	False	0.005022194229368941	-4.915650792847543	-0.69017965
MEX3D	MEX3D	False	False	False	1.00133756548368	0.25	True	False	0.00512808548932677	-5.903916076399007	-1.5537568
MBD3	MBD3	False	False	False	10.923704523613	0.25	True	False	0.04650622267214367	-4.059718358189929	0.057760898
UQCR11	UQCR11	False	False	False	106.35339370467	0.25	True	False	0.7833201462175432	-1.5953137830451813	-0.3609139
TCF3	TCF3	False	False	False	13.4586508349316	0.25	True	True	0.05903811795400808	-2.478000693273363	1.4399153
ATP8B3	ATP8B3	False	False	False	1.51578420460289	0.25	True	False	0.012230641335190631	-3.9566654063233266	0.1478118
REXO1	REXO1	False	False	False	14.9335567245963	0.25	True	False	0.059504326861386694	-4.755374692178486	-0.55012536
AC012615.2	AC012615.2	False	False	False	0.812854691043664	0.25	True	False	0.0008400318251246293	-3.548215185445891	0.5047284
KLF16	KLF16	False	False	False	9.17929546411756	0.25	True	False	0.04630611766329322	-3.783621784620212	0.29902273
AC012615.1	AC012615.1	False	False	False	8.99667506989332	0.25	True	True	0.020002643856768747	-3.461766007537122	0.58027035
ABHD17A	ABHD17A	False	False	False	41.2078184993625	0.25	True	False	0.2812831268561469	-2.1382379486149525	0.18818557
SCAMP4	SCAMP4	False	False	False	13.0326460099626	0.25	True	False	0.08260868735331466	-3.711914281347196	0.36168298
ADAT3	ADAT3	False	False	False	0.711157330885291	0.25	True	False	0.002234857401931239	-5.670439310701584	-1.3497375
CSNK1G2	CSNK1G2	False	False	False	25.7974892191011	0.25	True	False	0.14287099982120416	-4.404787657337331	-1.8556478
CSNK1G2-AS1	CSNK1G2-AS1	False	False	False	0.250278354607689	0.25	True	False	0.0020874142822967443	-6.014855163202712	-1.6506988
BTBD2	BTBD2	False	False	False	8.5976975474365	0.25	True	False	0.06149323384166983	-3.564952685462897	0.49010262
AC005306.1	AC005306.1	False	False	False	0.75350574044552	0.25	True	False	0.007104935210192257	-6.22386970829945	-1.8333423
MKNK2	MKNK2	False	False	False	31.2264000095663	0.25	True	False	0.14039147585953704	-2.8723745267800056	-0.018650718
MOB3A	MOB3A	False	False	False	16.6440698213112	0.25	True	False	0.11983810988256917	-3.3072456050074184	-0.5399572
IZUMO4	IZUMO4	False	False	False	2.11692205122333	0.25	True	False	0.01736698789578239	-4.70907056514929	-0.5096634
AP3D1	AP3D1	False	False	False	13.8297793311819	0.25	True	False	0.08869928959960545	-4.142563835942261	-0.014632072
DOT1L	DOT1L	False	False	False	9.91465660802702	0.25	True	False	0.0410055314873035	-3.9946953236949185	0.114580065
PLEKHJ1	PLEKHJ1	False	False	False	24.4143628881134	0.25	True	False	0.13708290560207606	-3.5015023878749383	-0.77282465
SF3A2	SF3A2	False	False	False	16.125281134996	0.25	True	False	0.09193128432453135	-4.336398925700712	-0.18401124
JSRP1	JSRP1	False	False	False	0.827746207682541	0.25	True	False	0.0038191770000241218	-1.558306032610497	2.2435732
OAZ1	OAZ1	False	False	False	182.608652787627	0.25	True	False	0.993260743577818	-1.1349784216548413	0.11320207
PEAK3	PEAK3	False	False	False	0.523797986532586	0.25	True	False	0.003636492215822839	-4.646363882814393	-0.45486832
LINGO3	LINGO3	False	False	False	0.765804417345002	0.25	True	False	0.004156786664708281	-4.579374623539734	-0.396331
AC104530.1	AC104530.1	False	False	False	2.16160562107531	0.25	True	False	0.01241675336325064	-4.31066567264928	-0.16152471
LSM7	LSM7	False	False	False	86.0960974500211	0.25	True	False	0.42542902098479707	-2.463599333026437	-0.91167295
SPPL2B	SPPL2B	False	False	False	10.8200966972315	0.25	True	True	0.05280750708237748	-3.41744285984809	0.6190013
TMPRSS9	TMPRSS9	False	False	False	1.68257342495388	0.25	True	False	0.008851414275043485	-2.487070400876855	1.4319899
TIMM13	TIMM13	False	False	False	43.5221635123669	0.25	True	False	0.2180189063098882	-1.979122206448905	0.3780615
LMNB2	LMNB2	False	False	False	6.12963844106522	0.25	True	True	0.01768638223595243	-2.867707684767585	1.0993772
GADD45B	GADD45B	False	False	False	52.0273284877798	0.25	True	True	0.5130413058178471	-0.41254201872545704	1.1600118
GNG7	GNG7	False	False	False	9.05323013769355	0.25	True	True	0.06432839705683834	-1.695359137583032	2.123812
AC092068.2	AC092068.2	False	False	False	0.994126617461812	0.25	True	False	0.0045598938028548995	-3.46316187985444	0.5790506
AC092068.3	AC092068.3	False	False	False	0.921290288672686	0.25	True	False	0.004756635871807776	-3.760422683197338	0.31929484
DIRAS1	DIRAS1	False	False	False	0.593036528291797	0.25	True	False	0.0019326817890747599	-5.805230994362142	-1.4675226
SLC39A3	SLC39A3	False	False	False	16.8946328888557	0.25	True	True	0.08667035112576235	-2.723724806559597	1.2251939
SGTA	SGTA	False	False	False	11.5330189561546	0.25	True	False	0.05273662160009577	-3.66311561964416	0.4043248
THOP1	THOP1	False	False	False	6.18644914884859	0.25	True	False	0.02351489302099347	-3.5839849048508987	0.47347167
ZNF554	ZNF554	False	False	False	0.820723719150065	0.25	True	False	0.007167818943562299	-6.295720458214609	-1.8961277
ZNF555	ZNF555	False	False	False	2.02035953556587	0.25	True	False	0.007896949080874315	-4.396121441705073	-0.23619865
ZNF556	ZNF556	False	False	False	0.298012709734047	0.25	True	False	0.002028136169801245	-4.6973183977659945	-0.49939397
ZNF57	ZNF57	False	False	False	0.794744775723819	0.25	True	False	0.0015106728343559461	-4.692998947641888	-0.4956195
AC119403.1	AC119403.1	False	False	False	0.280030262917318	0.25	True	False	-0.0004979931928629234		0.0
ZNF77	ZNF77	False	False	False	0.882369517894168	0.25	True	False	0.0012930714338427432	-4.532129164078694	-0.35504645
TLE2	TLE2	False	False	False	0.297501291507116	0.25	True	False	0.0020465788286297064	-5.0898522269918764	-0.84240234
AC005944.1	AC005944.1	False	False	False	0.583833113740606	0.25	True	False	0.0028438024113123252	-5.919783417305294	-1.5676222
TLE5	TLE5	False	False	False	88.8544733862123	0.25	True	False	0.5585451514125992	-2.137164010976075	-0.71306753
GNA11	GNA11	False	False	False	1.55762543381802	0.25	True	False	0.007582459651790502	-4.341526585928007	-0.18849196
GNA15	GNA15	False	False	False	21.6956249494135	0.25	True	True	0.07780727693085839	-2.1273827194038217	1.7462963
AC005264.1	AC005264.1	False	False	False	0.406846064477493	0.25	True	False	0.0013472909627206115	-4.043373378070504	0.07204366
S1PR4	S1PR4	False	False	False	13.9645134893874	0.25	True	False	0.13795190178953545	-3.050335244807265	-0.23198308
NCLN	NCLN	False	False	False	10.0963982531698	0.25	True	True	0.05870377340209643	-3.5411846676811907	0.5108719
NFIC	NFIC	False	False	False	19.6654153123443	0.25	True	False	0.12495674921017631	-3.3965145833802035	-0.6469694
SMIM24	SMIM24	False	False	False	12.0592178308145	0.25	True	True	0.028430056481855343	-1.3863281175889592	2.393853
DOHH	DOHH	False	False	False	4.22792332990396	0.25	True	False	0.031240801586732012	-4.302175616362989	-0.15410584
FZR1	FZR1	False	False	False	8.14565665750387	0.25	True	False	0.03462526362677526	-4.294326009359816	-0.14724661
MFSD12	MFSD12	False	False	False	10.9508770127831	0.25	True	True	0.09144571407372382	-2.7901212456906763	1.1671746
HMG20B	HMG20B	False	False	False	14.6136853293403	0.25	True	False	0.07464945321651267	-3.6211346718745934	0.44100904
GIPC3	GIPC3	False	False	False	0.26709573078215	0.25	True	False	0.0009404637027605451	-5.447331240774277	-1.1547787
TBXA2R	TBXA2R	False	False	False	0.295813712444091	0.25	True	False	-0.00018745641546786867		0.0
CACTIN	CACTIN	False	False	False	2.72699410713945	0.25	True	False	0.020561126476925814	-5.533867247555936	-1.2303965
PIP5K1C	PIP5K1C	False	False	False	3.70311618327123	0.25	True	False	0.028964894192544555	-4.848433896582555	-0.63144344
APBA3	APBA3	False	False	False	2.06083683921221	0.25	True	False	0.01575968046030457	-5.801364677965993	-1.4641441
MRPL54	MRPL54	False	False	False	56.8790009346309	0.25	True	False	0.32831999112172794	-2.219619756747546	-0.36209035
MATK	MATK	False	False	False	20.0892320408048	0.25	True	True	0.1044460785473424	-1.1659513262324692	2.0269427
DAPK3	DAPK3	False	False	False	4.39127536644688	0.25	True	False	0.03835451376775021	-4.56830900650586	-0.38666153
EEF2	EEF2	False	False	False	160.523690263988	0.25	True	False	0.7150487538329248	-2.247973943284139	-1.0893993
PIAS4	PIAS4	False	False	False	4.8383214391358	0.25	True	False	0.028668990684770038	-5.325165653472533	-1.0480266
ZBTB7A	ZBTB7A	False	False	False	60.7340884821063	0.25	True	False	0.30110711088962483	-2.7072880390187484	-0.9840534
MAP2K2	MAP2K2	False	False	False	48.7078260147887	0.25	True	False	0.25022080913816735	-2.7798525007593686	-0.5774657
SIRT6	SIRT6	False	False	False	4.9118787868248	0.25	True	False	0.034887729230192274	-4.114111795653699	0.010230212
EBI3	EBI3	False	False	False	0.39825750759191	0.25	True	False	0.004831010175720369	-3.9063696350797255	0.1917618
YJU2	YJU2	False	False	False	10.0872010456828	0.25	True	False	0.05023698569227702	-3.814326128612841	0.2721923
SHD	SHD	False	False	False	1.18783280048781	0.25	True	False	0.002579223009063935	-3.02246877902624	0.964142
TMIGD2	TMIGD2	False	False	False	4.59954813255122	0.25	True	True	0.015248393150362811	-2.462974820612877	1.4530454
FSD1	FSD1	False	False	False	0.506742205839706	0.25	True	False	0.0018856302780181644	-4.496242361179626	-0.32368743
STAP2	STAP2	False	False	False	0.30170811033297	0.25	True	False	0.0004450363333324629	-4.893827308687161	-0.6711096
MPND	MPND	False	False	False	6.17621016831446	0.25	True	False	0.049947143992604005	-4.102314974938916	0.020538643
AC007292.2	AC007292.2	False	False	False	0.399133971589527	0.25	True	False	0.0021089514642123283	-6.680768396641274	-2.2325947
SH3GL1	SH3GL1	False	False	False	11.2972412467833	0.25	True	False	0.06394531305402382	-3.8692028710035333	0.22423929
AC007292.1	AC007292.1	False	False	False	0.451690356274152	0.25	True	False	0.0009514102752642709	-4.621023412763508	-0.432725
CHAF1A	CHAF1A	False	False	False	10.1105255376593	0.25	True	True	0.03498116117985601	-2.4627148353054795	1.4532726
UBXN6	UBXN6	False	False	False	13.9607219193772	0.25	True	False	0.0815656924232677	-3.561457769288076	0.49315658
AC011498.1	AC011498.1	False	False	False	1.51443743971468	0.25	True	False	0.01622413278679235	-4.5204564688309254	-0.3448465
HDGFL2	HDGFL2	False	False	False	8.58564736638075	0.25	True	False	0.05585966760915596	-4.162262212185279	-0.03184513
PLIN5	PLIN5	False	False	False	0.674218765645358	0.25	True	False	0.022103889908595614	-4.043203682005406	0.07219194
LRG1	LRG1	False	False	False	3.08105916014218	0.25	True	True	0.08024769822435761	-1.965184637519627	1.88803
SEMA6B	SEMA6B	False	False	False	1.9785324278601	0.25	True	False	0.012876195166594504	-4.662062330778519	-0.46858612
TNFAIP8L1	TNFAIP8L1	False	False	False	3.68320174409798	0.25	True	False	0.013976811260823159	-4.598847616311144	-0.41334713
MYDGF	MYDGF	False	False	False	46.090027699722	0.25	True	True	0.2656154012509523	-1.8737029630921118	0.50386035
DPP9	DPP9	False	False	False	12.6119103864934	0.25	True	False	0.06126383151810217	-4.323143961001396	-0.17242864
FEM1A	FEM1A	False	False	False	5.45545710332668	0.25	True	False	0.022205657161221557	-4.577127791395923	-0.39436767
AC005523.2	AC005523.2	False	False	False	3.03008176776039	0.25	True	False	0.012003594891852185	-4.980662632860666	-0.746989
TICAM1	TICAM1	False	False	False	3.2551906766354	0.25	True	True	0.0425400436348871	-2.9083316440168594	1.0638787
AC027319.1	AC027319.1	False	False	False	0.315873976149163	0.25	True	False	0.001508592805607632	-6.063700361392236	-1.6933813
PLIN3	PLIN3	False	False	False	24.1225337927248	0.25	True	True	0.14419824561440545	-2.4174564914616483	0.52668726
ARRDC5	ARRDC5	False	False	False	1.27967574590151	0.25	True	False	0.011521369920545801	-5.780955009739403	-1.4463096
UHRF1	UHRF1	False	False	False	6.68306060156296	0.25	True	False	0.011938924344100531	-1.7932425204744382	2.0382783
KDM4B	KDM4B	False	False	False	12.9271514169015	0.25	True	False	0.06452440858855259	-3.676347395468277	0.39276245
PTPRS	PTPRS	False	False	False	1.68541196560916	0.25	True	False	0.005213157554551163	-2.9098214919401744	1.0625768
TINCR	TINCR	False	False	False	0.550277592561165	0.25	True	False	0.0018755178844595496	-4.993397382670685	-0.7581171
SAFB2	SAFB2	False	False	False	28.998525886011	0.25	True	False	0.13136147545957125	-3.358118759300456	-0.60094196
SAFB	SAFB	False	False	False	28.2260993369099	0.25	True	False	0.1256610140466555	-2.8362741221929233	0.024625039
RPL36	RPL36	False	False	False	311.07166551558	0.25	True	False	1.3316396605769691	-2.35455860696306	-0.30104873
MICOS13	MICOS13	False	False	False	42.8044204370428	0.25	True	False	0.3408603399295739	-2.1152115745975255	-0.22893012
HSD11B1L	HSD11B1L	False	False	False	1.17727983444726	0.25	True	False	0.009550467446614601	-5.997600171885072	-1.6356208
LONP1	LONP1	False	False	False	7.72393239893697	0.25	True	False	0.048925060980836425	-3.9376890387221954	0.16439393
PRR22	PRR22	False	False	False	0.628371981386144	0.25	True	False	0.003984580594705906	-5.415783352751685	-1.1272111
DUS3L	DUS3L	False	False	False	8.23425731421301	0.25	True	False	0.0258620365358405	-4.21470733780644	-0.07767332
NRTN	NRTN	False	False	False	0.632892956416363	0.25	True	False	-0.00025693016402907027		0.0
NDUFA11	NDUFA11	False	False	False	80.7608302251157	0.25	True	False	0.49237734437132263	-2.3003690358192634	-0.7078704
VMAC	VMAC	False	False	False	3.16826229280887	0.25	True	False	0.027220514185413137	-5.901721774677819	-1.5518394
AC104532.2	AC104532.2	False	False	False	2.52190028040695	0.25	True	False	0.018863554048706595	-5.103561313909666	-0.85438174
CAPS	CAPS	False	False	False	3.35167216978303	0.25	True	False	0.017051237468973683	-5.4083296171337585	-1.1206979
RANBP3	RANBP3	False	False	False	6.24826488544662	0.25	True	False	0.04198515982875346	-5.246608249853291	-0.9793806
RFX2	RFX2	False	False	False	9.53040419716465	0.25	True	True	0.06922385849523312	-2.4701154269254673	1.4468057
MLLT1	MLLT1	False	False	False	4.28645075433735	0.25	True	False	0.03075630227266565	-4.330605451146533	-0.17894872
AC011471.2	AC011471.2	False	False	False	0.470211929688279	0.25	True	False	0.0015112087316069367	-5.65307908033729	-1.3345675
CLPP	CLPP	False	False	False	21.8348046320504	0.25	True	False	0.15829456146674833	-3.4002455229473862	-0.6514419
ALKBH7	ALKBH7	False	False	False	45.0018702285465	0.25	True	False	0.2271680581383012	-2.608179918407913	-0.37260544
PSPN	PSPN	False	False	False	0.565293392421913	0.25	True	False	0.003379888781462983	-6.211163868205314	-1.8222395
GTF2F1	GTF2F1	False	False	False	27.0177129609334	0.25	True	False	0.16257209424807395	-3.1785540349038266	-0.38568676
KHSRP	KHSRP	False	False	False	21.8525608684804	0.25	True	False	0.10512568971506851	-3.0323692048560695	-0.21044609
SLC25A23	SLC25A23	False	False	False	1.27284776930378	0.25	True	False	0.005644799684310112	-4.171152033642155	-0.039613333
DENND1C	DENND1C	False	False	False	6.9189706495194	0.25	True	False	0.061965362303964475	-4.526979180277873	-0.35054624
TNFSF9	TNFSF9	False	False	False	5.81382249748501	0.25	True	True	0.15686652406488424	-1.41718733639668	1.725771
CD70	CD70	False	False	False	2.282720083605	0.25	True	False	0.013317119596297586	-4.0819431809238225	0.038340155
TNFSF14	TNFSF14	False	False	False	2.44742938022122	0.25	True	False	0.00833977226357745	-3.71401454039728	0.35984772
C3	C3	False	False	False	0.468610978037675	0.25	True	False	0.0029543160184878265	-5.41853579033046	-1.1296163
GPR108	GPR108	False	False	False	10.1087017639246	0.25	True	True	0.09078651346436713	-3.3210696785222806	0.70321524
TRIP10	TRIP10	False	False	False	1.15054835607519	0.25	True	False	0.007765831476106156	-4.170425559343285	-0.038978517
SH2D3A	SH2D3A	False	False	False	1.69683297347397	0.25	True	False	0.01771709107807539	-3.928946059735105	0.17203383
VAV1	VAV1	False	False	False	8.32530822894679	0.25	True	False	0.07393346332163732	-3.919850928176524	0.17998144
ADGRE1	ADGRE1	False	False	False	2.10696651019897	0.25	True	False	0.013246261860374708	-4.419829337708276	-0.25691533
ZNF557	ZNF557	False	False	False	4.77124506666012	0.25	True	False	0.022281814642034672	-5.019332655936614	-0.78078014
INSR	INSR	False	False	False	10.2519131833356	0.25	True	True	0.04995380994579607	-2.90140337684366	1.0699328
AC119396.1	AC119396.1	False	False	False	1.32128981439678	0.25	True	True	0.016649614568395588	-3.061711730908552	0.92985034
ARHGEF18	ARHGEF18	False	False	False	7.91608873266862	0.25	True	False	0.06041600791856026	-4.142256167239771	-0.014363222
PEX11G	PEX11G	False	False	False	0.655812933256795	0.25	True	False	0.0070430123840058935	-6.050422230580689	-1.6817784
TEX45	TEX45	False	False	False	0.364816500302629	0.25	True	False	0.0014624495446176036	-4.977156504452287	-0.7439253
ZNF358	ZNF358	False	False	False	3.61607512006548	0.25	True	False	0.03813015603249818	-3.715828546972158	0.35826257
MCOLN1	MCOLN1	False	False	False	8.42037158028721	0.25	True	True	0.06993951341969758	-3.0055617839206086	0.9789159
PNPLA6	PNPLA6	False	False	False	8.3476028747635	0.25	True	False	0.06618683987680657	-3.7104645419412554	0.36294982
XAB2	XAB2	False	False	False	8.53870512945881	0.25	True	False	0.05750141043996167	-4.9780767220253885	-0.7447294
PET100	PET100	False	False	False	67.554309151247	0.25	True	False	0.4669896327744425	-2.2701927671249558	-0.6701936
PCP2	PCP2	False	False	False	0.351923091637536	0.25	True	False	0.0022165779140737264	-5.8154377822819345	-1.4764417
STXBP2	STXBP2	False	False	False	43.3444214011667	0.25	True	True	0.5250267177401775	-0.4840507561459845	1.0823474
RETN	RETN	False	False	False	22.2448950095658	0.25	True	True	0.05730976752409008	-1.6438993299308418	2.1687791
MCEMP1	MCEMP1	False	False	False	5.86296866217237	0.25	True	True	0.046862925719400456	-1.9728675500518187	1.8813164
TRAPPC5	TRAPPC5	False	False	False	77.0709298495959	0.25	True	False	0.5851158175692817	-1.0349279492002654	0.48405015
FCER2	FCER2	False	False	False	6.92093106963075	0.25	True	True	0.04828514700307265	-0.8626320378346808	2.851475
CLEC4G	CLEC4G	False	False	False	0.68600060147829	0.25	True	False	0.013330187763596409	-3.9401982057598497	0.16220134
EVI5L	EVI5L	False	False	False	1.11785720686637	0.25	True	False	0.011665430300102789	-5.78959245991206	-1.4538572
AC010336.1	AC010336.1	False	False	False	0.338770282808659	0.25	True	False	0.002130843172565555	-6.2243741268174615	-1.833783
MAP2K7	MAP2K7	False	False	False	17.5263559007402	0.25	True	False	0.09279640421417072	-4.191857984090265	-0.05770684
TGFBR3L	TGFBR3L	False	False	False	1.0473171812989	0.25	True	False	0.005955866821058581	-4.596407066700353	-0.4112145
SNAPC2	SNAPC2	False	False	False	6.42675067396808	0.25	True	False	0.03934234902741521	-4.963534349730079	-0.7320218
TIMM44	TIMM44	False	False	False	9.92620230475383	0.25	True	False	0.06043262032342766	-3.5692783016037084	0.48632276
AC010336.8	AC010336.8	False	False	False	0.833825178358443	0.25	True	False	0.008167393131352613	-5.61855769791525	-1.3044018
ELAVL1	ELAVL1	False	False	False	24.3044648065325	0.25	True	False	0.1183549301508904	-3.3084837763661477	-0.54144144
AC010336.6	AC010336.6	False	False	False	0.326687216039671	0.25	True	False	0.003139942688263288	-5.875929705944942	-1.5293014
AC008946.1	AC008946.1	False	False	False	0.332734880000809	0.25	True	False	0.0009504959961721966	-5.015722471135912	-0.77762544
CERS4	CERS4	False	False	False	3.14751326592117	0.25	True	False	0.032027281820125056	-4.398498208757854	-0.23827554
CD320	CD320	False	False	False	10.1806030161627	0.25	True	True	0.04344272384462414	-2.6761429329807753	1.2667724
NDUFA7	NDUFA7	False	False	False	34.3943937738649	0.25	True	False	0.2187002073948723	-2.391507979069446	-0.114046544
RPS28	RPS28	False	False	False	371.120770195111	0.25	True	False	1.4536482655900496	-2.2643892641476318	-0.42945546
KANK3	KANK3	False	False	False	0.352168812258355	0.25	True	False	0.002413680027226083	-4.81032868838454	-0.5981459
RAB11B-AS1	RAB11B-AS1	False	False	False	1.90825069025472	0.25	True	False	0.01918359857531941	-5.168996069203474	-0.91156065
RAB11B	RAB11B	False	False	False	17.1606055439214	0.25	True	False	0.11842797512842898	-3.9986573322728654	-1.3687946
MARCH2	MARCH2	False	False	False	11.8910630967383	0.25	True	True	0.08554358118013967	-3.1685487165346435	0.83649284
HNRNPM	HNRNPM	False	False	False	84.1214868846664	0.25	True	False	0.3794911542272915	-2.260057417977319	-0.41366377
PRAM1	PRAM1	False	False	False	18.3124203540563	0.25	True	True	0.1564051145247658	-1.871345470880734	1.1813438
ZNF414	ZNF414	False	False	False	6.72622248747574	0.25	True	False	0.053524533658783825	-4.539562439289859	-0.36154187
MYO1F	MYO1F	False	False	False	45.3499795594846	0.25	True	False	0.37675382046267064	-1.910005407644207	0.032785993
ADAMTS10	ADAMTS10	False	False	False	1.39662590473693	0.25	True	False	0.006094158194950976	-3.945818225314554	0.1572904
ZNF558	ZNF558	False	False	False	1.45072345148978	0.25	True	False	0.008304320969721939	-4.608511849827743	-0.42179203
ZNF317	ZNF317	False	False	False	7.22851085421649	0.25	True	False	0.035848722891947654	-4.70333917978423	-0.5046551
ZNF699	ZNF699	False	False	False	6.04743979894056	0.25	True	False	0.02958104447743717	-4.84766999435662	-0.6307759
ZNF559	ZNF559	False	False	False	2.3200950209799	0.25	True	False	0.02243261885605193	-4.445278951211301	-0.279154
ZNF177	ZNF177	False	False	False	0.322930084175335	0.25	True	False	0.0018831221443351566	-6.362484126168297	-1.9544679
ZNF266	ZNF266	False	False	False	6.2213480961438	0.25	True	False	0.03130006372113381	-4.618265879477412	-0.4303154
