id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Gran|B	Gran|DC	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS0DD1E0632	CD33_SIGLEC14	simple:P20138	simple:Q08ET2	CD33	SIGLEC14	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.092	0.062	0.106	0.062	0.061	0.0	0.07	0.087	0.057	0.101	0.057	0.056	0.0	0.061	0.078	0.047	0.092	0.048	0.047	0.0	0.135	0.152	0.121	0.166	0.122	0.121	0.0	0.018	0.035	0.005	0.049	0.005	0.005	0.0	0.016	0.033	0.002	0.047	0.003	0.002
CPI-SS0FD575FF9	FCAR_SIGLEC14	simple:P24071	simple:Q08ET2	FCAR	SIGLEC14	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.076	0.045	0.089	0.046	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.062	0.032	0.076	0.032	0.031	0.0	0.016	0.033	0.002	0.047	0.003	0.002	0.0	0.015	0.032	0.001	0.046	0.002	0.001
CPI-SS01733F1B1	SIGLEC5_SIGLEC14	simple:O15389	simple:Q08ET2	SIGLEC5	SIGLEC14	False	False	False	user_curated	False	0.0	0.019	0.036	0.005	0.05	0.006	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.049	0.018	0.063	0.019	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BB7E7A9C	IFNGR1_SIGLEC14	simple:P15260	simple:Q08ET2	IFNGR1	SIGLEC14	False	False	False	user_curated	False	0.0	0.257	0.274	0.244	0.288	0.245	0.244	0.0	0.532	0.549	0.518	0.563	0.519	0.518	0.0	0.526	0.543	0.512	0.557	0.513	0.512	0.0	0.223	0.241	0.21	0.254	0.211	0.21	0.0	0.755	0.772	0.741	0.786	0.742	0.741	0.0	0.393	0.411	0.38	0.424	0.381	0.38	0.0	0.319	0.336	0.305	0.349	0.306	0.305
CPI-SS00086659A	TNFRSF6B_FASLG	simple:O95407	simple:P48023	TNFRSF6B	FASLG	False	False	False	user_curated	False	0.0	0.0	0.0	0.004	0.0	0.047	0.02	0.0	0.0	0.0	0.004	0.0	0.047	0.02	0.0	0.0	0.0	0.01	0.0	0.053	0.026	0.0	0.0	0.0	0.006	0.0	0.049	0.022	0.0	0.0	0.0	0.002	0.0	0.045	0.018	0.0	0.0	0.0	0.003	0.0	0.046	0.019	0.0	0.0	0.0	0.002	0.0	0.045	0.018
CPI-SS0049FD74F	TNFRSF10B_FASLG	simple:O14763	simple:P48023	TNFRSF10B	FASLG	False	False	False	user_curated	False	0.0	0.0	0.0	0.059	0.0	0.102	0.075	0.0	0.0	0.0	0.041	0.0	0.085	0.058	0.0	0.0	0.0	0.042	0.0	0.085	0.058	0.0	0.0	0.0	0.024	0.0	0.067	0.04	0.0	0.0	0.0	0.067	0.0	0.11	0.083	0.0	0.0	0.0	0.018	0.0	0.061	0.034	0.0	0.0	0.0	0.049	0.0	0.093	0.066
CPI-SS0A4F27388	TNFRSF1A_FASLG	simple:P19438	simple:P48023	TNFRSF1A	FASLG	False	False	False	user_curated	False	0.0	0.0	0.0	0.003	0.0	0.047	0.02	0.0	0.0	0.0	0.134	0.0	0.177	0.15	0.0	0.0	0.0	0.118	0.0	0.161	0.134	0.0	0.0	0.0	0.161	0.0	0.204	0.177	0.0	0.0	0.0	0.279	0.0	0.322	0.295	0.0	0.0	0.0	0.025	0.0	0.068	0.041	0.0	0.0	0.0	0.026	0.0	0.069	0.042
CPI-SS03A0C857B	FAS_FASLG	simple:P25445	simple:P48023	FAS	FASLG	False	False	False	user_curated	False	0.0	0.0	0.0	0.024	0.0	0.067	0.04	0.0	0.0	0.0	0.004	0.0	0.048	0.021	0.0	0.0	0.0	0.025	0.0	0.068	0.041	0.0	0.0	0.0	0.007	0.0	0.05	0.023	0.0	0.0	0.0	0.024	0.0	0.067	0.04	0.0	0.0	0.0	0.006	0.0	0.049	0.022	0.0	0.0	0.0	0.028	0.0	0.072	0.044
CPI-SS07F9FC025	PIGR_PIGA	simple:P01833	simple:P37287	PIGR	PIGA	False	False	False	user_curated	False	0.035	0.07	0.088	0.067	0.035	0.025	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0320FFAFC	CTLA4_CD80	simple:P16410	simple:P33681	CTLA4	CD80	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.022	0.0	0.022
CPI-SS07327E587	CD28_CD80	simple:P10747	simple:P33681	CD28	CD80	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.003	0.0	0.002	0.042	0.0	0.0	0.0	0.005	0.0	0.004	0.041	0.0	0.0	0.0	0.003	0.0	0.002	0.109	0.0	0.0	0.0	0.071	0.0	0.07
CPI-SS0B0E09B1C	CTLA4_CD86	simple:P16410	simple:P42081	CTLA4	CD86	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.068	0.029	0.02	0.232	0.021	0.02
CPI-SS077D7365D	CD28_CD86	simple:P10747	simple:P42081	CD28	CD86	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.049	0.01	0.001	0.213	0.002	0.001	0.018	0.051	0.012	0.003	0.215	0.004	0.003	0.016	0.049	0.01	0.001	0.213	0.002	0.001	0.084	0.117	0.078	0.069	0.281	0.07	0.069
CPI-SS0BC6AC3BA	CTLA4_FAM200A	simple:P16410	simple:Q8TCP9	CTLA4	FAM200A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.026	0.0	0.025	0.0	0.023	0.022
CPI-SS065FD4729	CTLA4_WBP1	simple:P16410	simple:Q96G27	CTLA4	WBP1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.143	0.094	0.122	0.074	0.069	0.063
CPI-SS01ED58927	CD33_SIGLEC1	simple:P20138	simple:Q9BZZ2	CD33	SIGLEC1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.063	0.061	0.0	0.0	0.0	0.0	0.057	0.058	0.056	0.0	0.0	0.0	0.0	0.047	0.049	0.047	0.0	0.0	0.0	0.0	0.122	0.123	0.121	0.0	0.0	0.0	0.0	0.005	0.006	0.004	0.0	0.0	0.0	0.0	0.002	0.004	0.002
CPI-SS00072C071	SIGLEC5_SIGLEC1	simple:O15389	simple:Q9BZZ2	SIGLEC5	SIGLEC1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.006	0.007	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.02	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02E75B83E	PTPRC_SIGLEC1	simple:P08575	simple:Q9BZZ2	PTPRC	SIGLEC1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.434	0.435	0.433	0.0	0.0	0.0	0.0	0.607	0.609	0.607	0.0	0.0	0.0	0.0	0.485	0.486	0.484	0.0	0.0	0.0	0.0	0.467	0.469	0.467	0.0	0.0	0.0	0.0	0.613	0.614	0.612	0.0	0.0	0.0	0.0	0.715	0.716	0.714	0.0	0.0	0.0	0.0	0.788	0.79	0.788
CPI-SS00C56A852	CD59_SIGLEC1	simple:P13987	simple:Q9BZZ2	CD59	SIGLEC1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.038	0.039	0.037	0.0	0.0	0.0	0.0	0.088	0.09	0.088	0.0	0.0	0.0	0.0	0.117	0.118	0.116	0.0	0.0	0.0	0.0	0.203	0.204	0.202	0.0	0.0	0.0	0.0	0.06	0.061	0.059	0.0	0.0	0.0	0.0	0.023	0.025	0.023	0.0	0.0	0.0	0.0	0.063	0.064	0.063
CPI-SS02A170A99	SPN_SIGLEC1	simple:P16150	simple:Q9BZZ2	SPN	SIGLEC1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.009	0.011	0.009	0.0	0.0	0.0	0.0	0.102	0.103	0.101	0.0	0.0	0.0	0.0	0.142	0.144	0.142	0.0	0.0	0.0	0.0	0.292	0.293	0.291	0.0	0.0	0.0	0.0	0.076	0.077	0.075	0.0	0.0	0.0	0.0	0.062	0.063	0.061	0.0	0.0	0.0	0.0	0.042	0.043	0.041
CPI-SS02C2221B5	CD47_SIGLEC1	simple:Q08722	simple:Q9BZZ2	CD47	SIGLEC1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.277	0.279	0.277	0.0	0.0	0.0	0.0	0.116	0.117	0.115	0.0	0.0	0.0	0.0	0.146	0.147	0.146	0.0	0.0	0.0	0.0	0.186	0.187	0.185	0.0	0.0	0.0	0.0	0.124	0.126	0.124	0.0	0.0	0.0	0.0	0.224	0.225	0.223	0.0	0.0	0.0	0.0	0.162	0.163	0.161
CPI-SS072806553	LILRB2_TNFRSF13C	simple:Q8N423	simple:Q96RJ3	LILRB2	TNFRSF13C	False	False	False	user_curated	False	0.777	0.071	0.0	0.054	0.051	0.051	0.062	0.737	0.032	0.0	0.014	0.011	0.011	0.022	0.742	0.036	0.0	0.019	0.016	0.016	0.027	0.731	0.026	0.0	0.008	0.005	0.005	0.016	0.946	0.241	0.0	0.223	0.22	0.22	0.231	0.73	0.025	0.0	0.007	0.004	0.004	0.015	0.732	0.026	0.0	0.008	0.006	0.005	0.016
CPI-SS03FA58286	TNF_VSIR	simple:P01375	simple:Q9H7M9	TNF	VSIR	False	False	False	user_curated	False	0.162	0.145	0.201	0.042	0.367	0.123	0.104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.146	0.202	0.043	0.368	0.124	0.106	0.171	0.154	0.21	0.051	0.376	0.132	0.113
CPI-SS0A42A3690	CCL4L2_VSIR	simple:Q8NHW4	simple:Q9H7M9	CCL4L2	VSIR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.146	0.202	0.043	0.368	0.124	0.105	0.217	0.2	0.256	0.097	0.422	0.178	0.159	0.174	0.156	0.213	0.054	0.378	0.135	0.116
CPI-SS010867E53	SEMA4F_VSIR	simple:O95754	simple:Q9H7M9	SEMA4F	VSIR	False	False	False	user_curated	False	0.163	0.146	0.202	0.043	0.368	0.124	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.142	0.199	0.04	0.364	0.121	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.146	0.202	0.043	0.368	0.124	0.105	0.161	0.144	0.2	0.041	0.366	0.122	0.103
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	TNF	NOTCH1	False	False	False	user_curated	False	0.02	0.042	0.051	0.103	0.083	0.067	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.044	0.053	0.104	0.084	0.068	0.045	0.029	0.052	0.06	0.112	0.092	0.076	0.053
CPI-SS08B133D8D	ADAM10_NOTCH1	simple:O14672	simple:P46531	ADAM10	NOTCH1	False	False	False	user_curated	False	0.072	0.094	0.103	0.155	0.135	0.118	0.095	0.122	0.145	0.154	0.205	0.185	0.169	0.146	0.182	0.205	0.213	0.265	0.245	0.229	0.206	0.158	0.18	0.189	0.241	0.221	0.205	0.181	0.228	0.25	0.259	0.311	0.291	0.274	0.251	0.224	0.246	0.255	0.307	0.287	0.271	0.247	0.091	0.113	0.122	0.174	0.154	0.138	0.114
CPI-SS04A5D6B6F	DLL1_NOTCH1	simple:O00548	simple:P46531	DLL1	NOTCH1	False	False	False	user_curated	False	0.061	0.083	0.092	0.144	0.124	0.108	0.084	0.026	0.048	0.057	0.109	0.089	0.072	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.042	0.051	0.102	0.083	0.066	0.043	0.021	0.043	0.052	0.104	0.084	0.067	0.044	0.022	0.044	0.053	0.104	0.085	0.068	0.045	0.021	0.044	0.052	0.104	0.084	0.068	0.044
CPI-SS0419B1A91	MFNG_NOTCH1	simple:O00587	simple:P46531	MFNG	NOTCH1	False	False	False	user_curated	False	0.035	0.057	0.066	0.118	0.098	0.082	0.058	0.065	0.088	0.097	0.148	0.128	0.112	0.089	0.081	0.103	0.112	0.164	0.144	0.128	0.104	0.075	0.098	0.107	0.158	0.138	0.122	0.099	0.057	0.08	0.088	0.14	0.12	0.104	0.08	0.092	0.114	0.123	0.175	0.155	0.139	0.115	0.107	0.129	0.138	0.19	0.17	0.154	0.13
CPI-SS0B81F1BF5	TNF_SEMA4C	simple:P01375	simple:Q9C0C4	TNF	SEMA4C	False	False	False	user_curated	False	0.0	0.021	0.0	0.006	0.007	0.01	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.007	0.009	0.011	0.016	0.0	0.03	0.0	0.015	0.016	0.019	0.023
CPI-SS0BF32D377	PLXNB1_SEMA4C	simple:O43157	simple:Q9C0C4	PLXNB1	SEMA4C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.008	0.009	0.012	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.007	0.008	0.011	0.015	0.0	0.019	0.0	0.004	0.005	0.008	0.012
CPI-SS0AB21032D	PLXNB2_SEMA4C	simple:O15031	simple:Q9C0C4	PLXNB2	SEMA4C	False	False	False	user_curated	False	0.0	0.038	0.0	0.023	0.024	0.027	0.031	0.0	0.106	0.0	0.091	0.092	0.095	0.1	0.0	0.199	0.0	0.184	0.185	0.188	0.192	0.0	0.076	0.0	0.061	0.062	0.065	0.069	0.0	0.227	0.0	0.212	0.213	0.216	0.22	0.0	0.022	0.0	0.007	0.009	0.011	0.016	0.0	0.019	0.0	0.004	0.006	0.009	0.013
CPI-SS03B8E2D7A	TNF_ICOS	simple:P01375	simple:Q9Y6W8	TNF	ICOS	False	False	False	user_curated	False	0.007	0.0	0.0	0.003	0.004	0.005	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.005	0.006	0.007	0.11	0.016	0.0	0.0	0.012	0.014	0.014	0.118
CPI-SS0E4B1484B	ICOSLG_ICOS	simple:O75144	simple:Q9Y6W8	ICOSLG	ICOS	False	False	False	user_curated	False	0.255	0.0	0.0	0.252	0.253	0.254	0.358	0.242	0.0	0.0	0.239	0.24	0.241	0.344	0.029	0.0	0.0	0.026	0.027	0.028	0.132	0.081	0.0	0.0	0.078	0.079	0.079	0.183	0.054	0.0	0.0	0.05	0.051	0.052	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.018	0.02	0.02	0.124
CPI-SS045D034B1	TNF_TRAF2	simple:P01375	simple:Q12933	TNF	TRAF2	False	False	False	user_curated	False	0.021	0.0	0.016	0.018	0.0	0.02	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.017	0.02	0.0	0.021	0.013	0.03	0.0	0.025	0.027	0.0	0.029	0.021
CPI-SS08B472AE6	TNFSF9_TRAF2	simple:P41273	simple:Q12933	TNFSF9	TRAF2	False	False	False	user_curated	False	0.049	0.0	0.044	0.046	0.0	0.047	0.039	0.054	0.0	0.049	0.051	0.0	0.053	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.013	0.016	0.0	0.017	0.009	0.022	0.0	0.017	0.019	0.0	0.02	0.013	0.02	0.0	0.015	0.017	0.0	0.019	0.011	0.026	0.0	0.02	0.023	0.0	0.024	0.016
CPI-SS0066F1AF3	GSTP1_TRAF2	simple:P09211	simple:Q12933	GSTP1	TRAF2	False	False	False	user_curated	False	0.254	0.0	0.249	0.251	0.0	0.252	0.244	0.696	0.0	0.691	0.693	0.0	0.694	0.687	0.943	0.0	0.938	0.94	0.0	0.941	0.934	0.752	0.0	0.746	0.749	0.0	0.75	0.742	0.913	0.0	0.907	0.91	0.0	0.911	0.903	0.454	0.0	0.449	0.451	0.0	0.453	0.445	0.218	0.0	0.213	0.215	0.0	0.217	0.209
CPI-SS0DED32BC6	TNFSF4_TRAF2	simple:P23510	simple:Q12933	TNFSF4	TRAF2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.013	0.016	0.0	0.017	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01037DCDC	TNF_TRADD	simple:P01375	simple:Q15628	TNF	TRADD	False	False	False	user_curated	False	0.017	0.007	0.03	0.01	0.02	0.031	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.009	0.031	0.012	0.021	0.032	0.029	0.026	0.017	0.039	0.019	0.029	0.04	0.037
CPI-SS0F3EC465D	FADD_TRADD	simple:Q13158	simple:Q15628	FADD	TRADD	False	False	False	user_curated	False	0.027	0.018	0.04	0.02	0.03	0.041	0.038	0.028	0.018	0.041	0.021	0.03	0.041	0.038	0.053	0.043	0.066	0.046	0.056	0.067	0.064	0.033	0.023	0.046	0.026	0.035	0.047	0.044	0.028	0.018	0.04	0.021	0.03	0.041	0.038	0.034	0.024	0.046	0.027	0.036	0.047	0.044	0.026	0.017	0.039	0.019	0.029	0.04	0.037
CPI-SS034B442CE	TNF_CELSR2	simple:P01375	simple:Q9HCU4	TNF	CELSR2	False	False	False	user_curated	False	0.011	0.0	0.0	0.0	0.0	0.014	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.016	0.007	0.02	0.0	0.0	0.0	0.0	0.024	0.015
CPI-SS0D4296DD4	PLXNB1_SEMA4B	simple:O43157	simple:Q9NPR2	PLXNB1	SEMA4B	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.012	0.0	0.006	0.006	0.014	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.011	0.0	0.005	0.005	0.013	0.007	0.035	0.008	0.0	0.002	0.002	0.01	0.004
CPI-SS0CD66E589	PLXNB2_SEMA4B	simple:O15031	simple:Q9NPR2	PLXNB2	SEMA4B	False	False	False	user_curated	False	0.054	0.027	0.0	0.021	0.021	0.03	0.023	0.122	0.095	0.0	0.09	0.09	0.098	0.092	0.215	0.188	0.0	0.182	0.182	0.191	0.184	0.092	0.065	0.0	0.059	0.059	0.068	0.061	0.243	0.216	0.0	0.21	0.21	0.219	0.212	0.038	0.012	0.0	0.006	0.006	0.014	0.008	0.035	0.009	0.0	0.003	0.003	0.011	0.005
CPI-SS0777989FE	DCBLD2_SEMA4B	simple:Q96PD2	simple:Q9NPR2	DCBLD2	SEMA4B	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.017	0.0	0.011	0.011	0.019	0.013	0.047	0.021	0.0	0.015	0.015	0.023	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.008	0.0	0.002	0.002	0.011	0.004
CPI-SS0FB210F6A	NRG2_NRP2	simple:O14511	simple:O60462	NRG2	NRP2	False	False	False	user_curated	False	0.092	0.011	0.0	0.0	0.01	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.01	0.0	0.0	0.01	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.031	0.0	0.0	0.03	0.0	0.023	0.1	0.019	0.0	0.0	0.018	0.0	0.012
CPI-SS0B2D98551	NRG2_LRRTM2	simple:O14511	simple:O43300	NRG2	LRRTM2	False	False	False	user_curated	False	0.007	0.007	0.0	0.01	0.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.0	0.01	0.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.026	0.0	0.03	0.0	0.023	0.023	0.015	0.015	0.0	0.019	0.0	0.012	0.012
CPI-SS0E941CED6	IFNAR1_IL10RB	simple:P17181	simple:Q08334	IFNAR1	IL10RB	False	False	False	user_curated	False	0.18	0.219	0.162	0.143	0.232	0.126	0.123	0.203	0.242	0.185	0.166	0.255	0.149	0.146	0.205	0.244	0.187	0.168	0.257	0.151	0.148	0.14	0.179	0.122	0.104	0.192	0.086	0.084	0.223	0.262	0.205	0.187	0.276	0.169	0.167	0.128	0.166	0.109	0.091	0.18	0.073	0.071	0.126	0.165	0.108	0.09	0.179	0.072	0.07
CPI-SS0F45116B0	IL10_IL10RB	simple:P22301	simple:Q08334	IL10	IL10RB	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.117	0.06	0.042	0.13	0.024	0.022	0.103	0.141	0.084	0.066	0.155	0.048	0.046	0.078	0.117	0.06	0.041	0.13	0.024	0.021	0.12	0.159	0.102	0.084	0.172	0.066	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.113	0.056	0.037	0.126	0.019	0.017
CPI-SS0B66DF628	IFNAR1_TYK2	simple:P17181	simple:P29597	IFNAR1	TYK2	False	False	False	user_curated	False	0.13	0.132	0.169	0.131	0.167	0.179	0.142	0.153	0.155	0.192	0.154	0.19	0.202	0.165	0.155	0.157	0.194	0.156	0.192	0.204	0.167	0.09	0.092	0.129	0.091	0.127	0.139	0.102	0.174	0.175	0.212	0.175	0.21	0.222	0.185	0.078	0.079	0.116	0.079	0.114	0.126	0.089	0.077	0.078	0.115	0.078	0.113	0.125	0.088
CPI-SS005AE41F6	JAK1_TYK2	simple:P23458	simple:P29597	JAK1	TYK2	False	False	False	user_curated	False	0.56	0.562	0.599	0.561	0.597	0.609	0.572	0.387	0.388	0.425	0.388	0.423	0.435	0.399	0.254	0.255	0.292	0.255	0.29	0.302	0.266	0.351	0.353	0.39	0.352	0.388	0.4	0.363	0.48	0.482	0.518	0.481	0.517	0.528	0.492	1.021	1.023	1.06	1.022	1.058	1.07	1.033	0.843	0.844	0.881	0.844	0.879	0.891	0.854
CPI-SS09F7EC449	IFNAR1_PIK3CA	simple:P17181	simple:P42336	IFNAR1	PIK3CA	False	False	False	user_curated	False	0.287	0.228	0.248	0.252	0.226	0.257	0.313	0.311	0.252	0.271	0.275	0.249	0.28	0.336	0.313	0.254	0.273	0.277	0.251	0.282	0.338	0.248	0.189	0.208	0.212	0.186	0.217	0.273	0.331	0.272	0.291	0.295	0.27	0.3	0.357	0.235	0.176	0.195	0.199	0.174	0.204	0.261	0.234	0.175	0.194	0.198	0.173	0.203	0.26
